date,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2022/8/2,0.2375,0.006,7.4375,0.024412,19,6,0.475,49,227.5
2022/8/3,0.245833,0.006,10.475,0.028,19,8.7,0.7,54,230.5
2022/8/4,0.2625,0.006,12.370833,0.025647,19,9.2,0.679167,57,239
2022/8/5,0.279167,0.006,15.704167,0.018941,19,7.8,0.816667,54,239
2022/8/6,0.329167,0.006,14.583333,0.018412,19,9,0.816667,55,239
2022/8/7,0.466667,0.008,18.9375,0.029471,26,11.1,0.895833,64,250
2022/8/8,0.370833,0.008,17.9625,0.035706,26,12.4,0.954167,63,255.5
2022/8/9,0.366667,0.008,23.045833,0.032412,26,11.35,1.041667,59,275
2022/8/10,0.395833,0.008,22.033333,0.030647,26,10.7,0.995833,59,269.5
2022/8/11,0.379167,0.008,21.7375,0.026353,26,10.4,0.933333,53,252.5
2022/8/12,0.4375,0.008,22.204167,0.029765,26,12.2,0.975,60,244.5
2022/8/13,0.425,0.0075,18.175,0.041824,34,13.5,0.916667,93,258
2022/8/14,0.370833,0.0075,16.475,0.040588,34,14.5,0.970833,97,255.5
2022/8/15,0.466667,0.0075,22.9875,0.034824,34,15.8,1.083333,65,244.5
2022/8/16,0.445833,0.0075,21.020833,0.036353,34,13.2,0.9375,61,238.5
2022/8/17,0.4,0.0075,16.3625,0.032824,34,9.6,0.895833,55,236
2022/8/18,0.304167,0.0075,12.1875,0.025529,34,8.5,0.617391,49,214
2022/8/19,0.4,0.0085,18.054167,0.034059,17,10.3,0.85,58,222.5
2022/8/20,0.208333,0.0085,9.65,0.033,17,10.6,0.625,55,233.5
2022/8/21,0.2,0.0085,5.9,0.032,17,10.85,0.491667,55,225
2022/8/22,0.2375,0.0085,8.833333,0.025824,17,8.8,0.420833,52,217
2022/8/23,0.3875,0.0085,19.583333,0.032176,17,13.4,0.675,62,222
2022/8/24,0.3,0.0085,18.25,0.025706,17,10.2,0.7125,57,241.5
2022/8/25,0.283333,0.006,15.333333,0.031059,16,10.5,0.7,54,250
2022/8/26,0.3,0.006,13.058333,0.028412,16,8.7,0.545833,54,233.5
2022/8/27,0.291667,0.006,11.125,0.030059,16,8.85,0.6625,53,233
2022/8/28,0.2,0.006,5.291667,0.031353,16,6.8,0.4875,43,227.5
2022/8/29,0.2375,0.006,10.979167,0.023353,16,9.4,0.5625,53,219.5
2022/8/30,0.420833,0.006,23.4375,0.022706,16,14.7,0.754167,65,233.5
2022/8/31,0.591667,0.009,32.654167,0.024118,34,15.2,0.954167,73,261
2022/9/1,0.454167,0.009,27.716667,0.033412,34,17.2,1.154167,84,294.5
2022/9/2,0.404167,0.009,24.829167,0.035706,34,15.8,0.9125,74,289
2022/9/3,0.391667,0.009,19.85,0.045294,34,13.4,0.9375,115,303
2022/9/4,0.375,0.009,16.654167,0.053118,34,11.5,0.9375,126,322
2022/9/5,0.3,0.009,14.708333,0.040529,34,11.8,0.879167,108,297
2022/9/6,0.366667,0.010499999999999999,19.079167,0.034706,35,14,0.96,84,283.5
2022/9/9,0.270833,0.010499999999999999,15.770833,0.022941,35,7.6,1.084615,53,289
2022/9/10,0.216667,0.010499999999999999,10.325,0.016882,35,7,0.941667,39,239
2022/9/11,0.2,0.010499999999999999,6.2875,0.024647,35,5,0.725,36,269.5
2022/9/12,0.229167,0.005,8.5625,0.025412,21,6.2,0.575,34,252.5
2022/9/13,0.2625,0.005,12.475,0.027882,21,12.7,0.666667,58,242
2022/9/14,0.225,0.005,11.866667,0.026824,21,10,0.508333,55,239
2022/9/15,0.275,0.005,14.004167,0.028353,21,9.5,0.470833,55,225
2022/9/16,0.379167,0.005,16.4875,0.031647,21,12.6,0.491667,62,225
2022/9/17,0.325,0.005,11.654167,0.039,21,12.5,0.345833,61,219.5
2022/9/18,0.2,0.004,5.045833,0.028824,12,8.9,0.266667,53,208.5
2022/9/19,0.2875,0.004,11.275,0.020529,12,5.4,0.283333,32,211
2022/9/20,0.275,0.004,10.108333,0.019588,12,4.15,0.245833,27,219.5
2022/9/21,0.25,0.004,10.958333,0.020353,12,4.6,0.233333,35,214
2022/9/22,0.421429,0.004,18.794118,0.019083,12,8.1,0.304167,45,227.5
2022/9/23,0.508333,0.004,21.975,0.038353,12,9.9,0.325,80,228
2022/9/24,0.441667,0.007,16.225,0.036529,30,10.2,0.316667,67,244.5
2022/9/25,0.454167,0.007,19.9875,0.029824,30,12.5,0.429167,58,244.5
2022/9/26,0.5,0.007,25.333333,0.026647,30,12.65,0.4125,59,244.5
2022/9/27,0.575,0.007,29.204167,0.032235,30,13.1,0.454167,67,250
2022/9/28,0.494118,0.007,23.265,0.035643,30,15.5,0.558333,108,255.5
2022/9/29,0.404167,0.007,16.158333,0.032882,30,14.2,0.204545,61,225
2022/9/30,0.25,0.003,9.343478,0.034294,15,11.1,0.122727,59,225
2022/10/1,0.2,0.003,4.491667,0.040765,15,8.4,0.0375,54,211
2022/10/2,0.2,0.003,3.2,0.038412,15,8.2,0.016667,53,208
2022/10/3,0.320833,0.003,14.154167,0.025706,15,9,0.1375,52,202.5
2022/10/4,0.444444,0.003,17.933333,0.029429,15,12.3,0.241667,57,222.5
2022/10/5,0.354167,0.003,15.891667,0.038176,15,17.1,0.0625,67,225
2022/10/6,0.3375,0.007,13.454167,0.037882,43,18.7,0.041667,71,219.5
2022/10/7,0.391667,0.007,14.933333,0.040647,43,19.8,0.0625,75,222
2022/10/8,0.495833,0.007,15.658333,0.044,43,19.2,0.05,72,222.5
2022/10/9,0.329167,0.007,8.583333,0.036941,43,14,0.033333,64,211
2022/10/10,0.320833,0.007,11.591667,0.040118,43,13.7,0,66,208.5
2022/10/11,0.266667,0.007,10.745455,0.039118,43,11.7,-0.004167,58,213.5
2022/10/12,0.295833,0.006,7.945833,0.039412,23,9.9,-0.033333,55,222.5
2022/10/13,0.3375,0.006,14.075,0.038294,23,22.1,-0.0375,76,205.5
2022/10/14,0.333333,0.006,14.125,0.031294,23,12.35,-0.05,59,194.5
2022/10/15,0.229167,0.006,7.833333,0.031294,23,5.2,-0.045833,40,194.5
2022/10/16,0.2625,0.006,9.483333,0.026529,23,5.7,-0.045833,38,186.5
2022/10/17,0.4375,0.006,16.595833,0.023118,23,8,-0.020833,51,197
2022/10/18,0.545833,0.008,26.7875,0.032412,25,10.9,0.043478,71,228
2022/10/19,0.491667,0.008,27.55,0.026471,25,7,0.068182,49,258.5
2022/10/20,0.541667,0.008,28.1375,0.034882,25,9,0.204167,52,252.5
2022/10/21,0.370833,0.008,14.0625,0.041471,25,10.9,0.118182,58,219.5
2022/10/22,0.2125,0.008,6.85,0.036,25,9.7,0.083333,53,186
2022/10/23,0.245833,0.008,8.558333,0.024765,25,7.2,0.0875,42,177.5
2022/10/24,0.425,0.0115,18.125,0.022941,34,7,0.158333,46,178
2022/10/25,0.495833,0.0115,26.620833,0.021471,34,7.5,0.245833,48,180.5
2022/10/26,0.5375,0.0115,23.366667,0.023,34,10,0.283333,53,172
2022/10/28,0.679167,0.0115,29.833333,0.024765,34,14.6,0.270833,65,180.5
2022/10/29,0.675,0.0115,27.725,0.024471,34,13.6,0.225,64,178
2022/10/30,0.720833,0.0055,27.591667,0.029471,26,13.7,0.291667,67,186.5
2022/10/31,0.7875,0.0055,33.7375,0.023471,26,15.4,0.379167,64,180.5
2022/11/1,0.366667,0.0055,13.741667,0.033588,26,12.649999999999999,0.05,59,183.5
2022/11/2,0.2,0.0055,9.179167,0.031059,26,4.3,0.004167,32,155.5
2022/11/3,0.208333,0.0055,8.620833,0.023412,26,2.8,0.004167,35,138.5
2022/11/4,0.391667,0.0055,21.3125,0.018471,26,5,0.070833,33,138.5
2022/11/5,0.583333,0.003,26.733333,0.016176,11,10.1,0.245833,56,147.5
2022/11/6,0.566667,0.003,17.4625,0.034059,11,11.5,0.129167,56,156
2022/11/7,0.291667,0.003,13.020833,0.014176,11,7.7,-0.0125,43,153
2022/11/8,0.254167,0.003,10.578261,0.026,11,3.1,-0.020833,32,147.5
2022/11/9,0.329167,0.003,16.072727,0.017529,11,4.4,0.008333,33,141.5
2022/11/10,0.4875,0.003,22.129167,0.013882,11,6.2,0.070833,48,144.5
2022/11/11,0.55,0.007,23.691667,0.017,18,6.2,0.070833,43,153
2022/11/12,0.495833,0.007,22.391667,0.018353,18,9.7,0.095833,53,155.5
2022/11/13,0.508333,0.007,17.941667,0.019118,18,8.2,0.058333,53,153
2022/11/14,0.533333,0.007,25.279167,0.017294,18,7.7,0.1125,52,147
2022/11/15,0.741176,0.007,30.68,0.008538,18,8.6,0.1375,53,161
2022/11/16,0.7625,0.007,31.726316,0.009214,18,8.4,0.25,51,163.5
2022/11/17,0.720833,0.0075,30.5125,0.014235,23,7.6,0.220833,52,163.5
2022/11/18,0.741667,0.0075,32.2375,0.012471,23,13.3,0.225,61,150
2022/11/19,0.7125,0.0075,26.070833,0.019118,23,9.25,0.134783,56,163.5
2022/11/20,0.570833,0.0075,24.2875,0.020059,23,7.7,0.0625,53,183.5
2022/11/21,0.520833,0.0075,29.55,0.015588,23,6.3,0.066667,49,180.5
2022/11/22,0.570833,0.0075,31.495833,0.013882,23,7.2,0.116667,52,177.5
2022/11/23,0.808333,0.006,38.516667,0.011176,25,16.5,0.33913,68,158
2022/11/24,0.804167,0.006,31.979167,0.016824,25,14.8,0.25,70,169.5
2022/11/25,0.6,0.006,24.225,0.018294,25,8.05,0.083333,55,164
2022/11/26,0.658333,0.006,27.3875,0.015471,25,11.6,0.145833,57,152.5
2022/11/27,0.6625,0.006,24.641667,0.027118,25,16.5,0.070833,66,150
2022/11/28,0.354167,0.006,13.8,0.030765,25,16,-0.004167,64,161
2022/11/29,0.379167,0.003,20.475,0.017176,30,12.7,-0.004167,59,150
2022/11/30,0.45,0.003,16.708333,0.030118,30,11.2,0.004167,56,141.5
2022/12/1,0.241667,0.003,14.591667,0.027706,30,5.1,-0.033333,39,144.5
2022/12/2,0.308333,0.003,16.133333,0.011529,30,5.5,-0.075,36,142
2022/12/3,0.4375,0.003,16.6,0.012941,30,6.5,-0.0125,49,164
2022/12/4,0.55,0.003,17.008333,0.013059,30,9.8,-0.045833,52,152.5
2022/12/5,0.345833,0.005,15.925,0.016353,17,4.6,-0.0625,33,147
2022/12/6,0.370833,0.005,18.725,0.013941,17,7.4,-0.029167,41,136
2022/12/7,0.529167,0.005,19.983333,0.014765,17,8.95,0.015789,54,125
2022/12/8,0.529167,0.005,20.841667,0.016882,17,6.9,0.0125,51,122
2022/12/9,0.554167,0.005,25.558333,0.011294,17,12.5,0.070833,59,119.5
2022/12/10,0.633333,0.005,19.225,0.024941,17,11.2,0.05,55,128
2022/12/11,0.245833,0.0055,9.695833,0.019588,16,4.5,-0.0875,34,117
2022/12/12,0.3875,0.0055,17.008333,0.013529,16,5.1,-0.066667,33,102.5
2022/12/13,0.495833,0.0055,20.966667,0.014176,16,8.649999999999999,0.004167,53,117
2022/12/14,0.554167,0.0055,24.7375,0.012176,16,11.7,0.041667,57,116.5
2022/12/15,0.691667,0.0055,29.2125,0.006059,16,13,0.0875,58,122
2022/12/16,0.708333,0.0055,28.370833,0.010176,16,8.3,0.095833,53,147.5
2022/12/17,0.5375,0.0125,26.283333,0.011176,32,7.9,0.045833,53,139
2022/12/18,0.525,0.0125,22.933333,0.013,32,10.3,0.033333,55,130.5
2022/12/19,0.708333,0.0125,31.816667,0.011765,32,18.7,0.116667,72,125
2022/12/20,0.620833,0.0125,29.658333,0.012353,32,11.9,0.0875,59,141.5
2022/12/21,0.854167,0.0125,33.654167,0.008,32,13,0.225,63,142
2022/12/22,0.8625,0.0125,35.141667,0.006647,32,16.8,0.220833,66,150
2022/12/23,1.020833,0.003,38.0375,0.007,14,27.9,0.391667,86,147
2022/12/24,0.8875,0.003,29.9625,0.013941,14,15.8,0.15,72,172
2022/12/25,0.491667,0.003,17.908333,0.020059,14,7.1,-0.016667,51,208.5
2022/12/26,0.541667,0.003,24.458333,0.010294,14,7.2,0.041667,47,202.5
2022/12/27,0.804167,0.003,29.4375,0.014882,14,15.1,0.083333,62,155.5
2022/12/28,0.316667,0.003,15.141667,0.022235,14,9,-0.0625,50,142
2022/12/29,0.279167,0,17.195833,0.015059,4,10.3,-0.104167,53,147
2022/12/30,0.3625,0,21.6,0.012529,4,10.9,-0.1,54,144.5
2022/12/31,0.2125,0,7.658333,0.015083,4,3.45,-0.170833,21,147.5
2023/1/1,0.2,0,4.55,0.028412,4,3.6,-0.158333,32,136
2023/1/2,0.341667,0,15.416667,0.019353,4,8.6,-0.0625,51,116.5
2023/1/3,0.25,0,11.608333,0.019235,4,4.6,-0.141667,29,125
2023/1/4,0.2625,0.0035,14.486364,0.027588,21,4.4,-0.154167,30,153
2023/1/5,0.2375,0.0035,11.008333,0.019176,21,6.2,-0.163636,37,136
2023/1/6,0.508333,0.0035,22.379167,0.012412,21,10.2,-0.004545,54,130.5
2023/1/7,0.55,0.0035,24.8875,0.009882,21,9.6,0.075,54,153
2023/1/8,0.720833,0.0035,25.2375,0.015765,21,14.7,0.166667,64,139
2023/1/9,0.383333,0.0035,14.716667,0.025471,21,6.3,-0.05,43,136.5
2023/1/10,0.2375,0.006,12.841667,0.018412,20,5.2,0.063636,35,139
2023/1/11,0.579167,0.006,21.658333,0.013176,20,11.2,0.291667,55,127.5
2023/1/12,0.529167,0.006,25.379167,0.009235,20,6.6,0.370833,45,164
2023/1/13,0.566667,0.006,28.325,0.008647,20,9.2,0.408333,53,150
2023/1/14,0.691667,0.004,21.545833,0.019059,20,11.8,0.245833,56,125
2023/1/15,0.266667,0.004,9.908333,0.034176,20,5.5,0.091667,34,131
2023/1/16,0.2125,0.004,7.320833,0.028706,18,3,0.070833,34,125
2023/1/17,0.345833,0.007,16.725,0.016059,18,3.8,0.145833,31,108.5
2023/1/18,0.479167,0.007,21.916667,0.015471,18,7.25,0.2375,44,114
2023/1/19,0.579167,0.007,20.633333,0.016235,18,9.2,0.283333,52,105.5
2023/1/20,0.5,0.007,21.5,0.017471,18,8.9,0.258333,52,114
2023/1/21,0.558333,0.007,22.904167,0.015941,18,8.4,0.304167,55,119.5
2023/1/22,0.604167,0.01,21.454167,0.025176,29,10.9,0.325,59,114
2023/1/23,0.45,0.01,24.675,0.015471,29,4.9,0.316667,41,136
2023/1/24,0.6,0.01,30.429167,0.012882,29,8,0.370833,52,125
2023/1/25,0.733333,0.01,31.329167,0.012941,29,9,0.420833,56,144.5
2023/1/26,0.754167,0.01,30.075,0.013706,29,8.1,0.45,54,141.5
2023/1/27,0.645833,0.01,29.8875,0.013824,29,8.8,0.429167,53,142
2023/1/28,0.658333,0.002,17.8125,0.034353,7,11.8,0.366667,60,136
2023/1/29,0.2,0.002,8.533333,0.034529,7,4.9,0.1,37,128
2023/1/30,0.25,0.002,15.020833,0.015824,7,5,0.108333,32,125
2023/1/31,0.608333,0.002,26.591667,0.013471,7,8.5,0.375,55,127.5
2023/2/1,0.695833,0.002,31.1625,0.013294,7,7.8,0.4125,53,125
2023/2/2,0.75,0.002,33.466667,0.011529,7,10.7,0.4125,58,136
2023/2/3,0.6125,0.003,28.579167,0.016941,21,8.1,0.275,53,158.5
2023/2/4,0.583333,0.003,27.045833,0.018941,21,13.5,0.295833,61,150
2023/2/5,0.525,0.003,16.270833,0.027118,21,13.5,0.145833,61,150
2023/2/6,0.304167,0.003,17.429167,0.017353,21,2.9,0.15,38,166.5
2023/2/7,0.541667,0.003,27.4625,0.014353,21,6.7,2.333333,46,144.5
2023/2/8,0.658333,0.003,27.591667,0.017059,21,8.3,0.891667,51,155.5
2023/2/10,0.495833,0.004,26.783333,0.020765,22,6,0.241667,45,180.5
2023/2/11,0.429167,0.004,16.370833,0.027,22,7.75,0.204167,54,133.5
2023/2/12,0.366667,0.004,13.45,0.028471,22,7.4,0.125,52,116.5
2023/2/13,0.325,0.004,15.375,0.031471,22,8,0.1375,51,133
2023/2/14,0.225,0.004,7.666667,0.036588,22,7,0.075,52,122.5
2023/2/15,0.291667,0.006,15.229167,0.018059,24,3.7,0.141667,39,122
2023/2/16,0.5,0.006,26.745833,0.018353,24,5.2,0.279167,45,111
2023/2/17,0.479167,0.006,28.7125,0.018235,24,6.35,0.2625,52,136
2023/2/18,0.591667,0.006,27.708333,0.018765,24,8.5,0.354167,57,150
2023/2/19,0.529167,0.006,23.1,0.028588,24,11.4,0.354167,63,136
2023/2/20,0.483333,0.006,25.775,0.026294,24,9.7,0.241667,59,166.5
2023/2/21,0.483333,0.002,20.054167,0.036,6,12.2,0.225,63,147
2023/2/22,0.220833,0.002,6.35,0.038118,6,4.6,0.025,47,108.5
2023/2/23,0.25,0.002,11.968182,0.026941,6,3.8,0.025,36,100
2023/2/24,0.25,0.002,11.091667,0.033353,6,3.7,0.0125,37,100
2023/2/25,0.2,0.002,6.058333,0.034,6,2.3,0.008333,38,86.5
2023/2/26,0.3125,0.002,14.933333,0.021353,6,6,0.070833,51,88.5
2023/2/27,0.429167,0.001,21.304167,0.019529,5,7,0.070833,49,100
2023/2/28,0.2875,0.001,11.1625,0.036471,5,3.9,0.033333,38,108
2023/3/1,0.2,0.001,3.791667,0.039824,5,1.75,0.0125,40,116.5
2023/3/2,0.325,0.001,16.941667,0.021294,5,4.7,0.170833,46,119.5
2023/3/3,0.520833,0.001,20.583333,0.022412,5,10.4,0.258333,59,119.5
2023/3/4,0.5,0.001,14.283333,0.032588,5,11.4,0.145833,60,119.5
2023/3/5,0.341667,0.003,11.483333,0.038235,12,7.6,0.083333,54,125
2023/3/6,0.270833,0.003,8.8875,0.034118,12,3.3,0.0375,43,128
2023/3/7,0.345833,0.003,16.3125,0.025647,12,5.55,0.083333,52,125
2023/3/8,0.4125,0.003,20.129167,0.022235,12,7.4,0.170833,54,130.5
2023/3/9,0.470833,0.003,17.8125,0.036412,12,7.8,0.208333,57,141.5
2023/3/10,0.279167,0.003,16.733333,0.019353,12,5.4,0.070833,42,125
2023/3/11,0.283333,0.002,10.308333,0.012,14,3.8,0.020833,36,158.5
2023/3/12,0.2625,0.002,6.008333,0.021059,14,3.7,0.016667,37,153
2023/3/13,0.241667,0.002,10.05,0.021529,14,7.2,0.066667,52,161
2023/3/14,0.279167,0.002,13.9875,0.019647,14,11.6,0.016667,57,144.5
2023/3/15,0.2,0.002,6.845,0.029133,14,4,0,40,147.5
2023/3/16,0.266667,0.002,11.541667,0.023529,14,7.2,0.07619,53,139
2023/3/17,0.479167,0.004,18,0.021824,16,12.4,0.1875,64,141.5
2023/3/18,0.4875,0.004,17.754167,0.031294,16,8.2,0.2375,56,178
2023/3/19,0.4125,0.004,14.433333,0.035529,16,8.8,0.225,55,150
2023/3/20,0.2375,0.004,8.208333,0.033118,16,3.3,0.095833,35,150
2023/3/21,0.2,0.004,8.919048,0.04225,16,4.1,0.041667,44,128
2023/3/22,0.279167,0.004,12.729167,0.028471,16,4.6,0.054167,39,119.5
2023/3/23,0.288889,0.003,12.390476,0.032533,13,4.9,0.047826,42,136.5
2023/3/24,0.225,0.003,4.675,0.037882,13,3.6,0.020833,43,158
2023/3/25,0.3,0.003,10.9,0.044176,13,5.8,0.104167,50,138.5
2023/3/26,0.233333,0.003,5.5125,0.038118,13,5.2,0.070833,46,153
2023/3/27,0.379167,0.003,20.683333,0.031882,13,6.7,0.141667,54,158.5
2023/3/28,0.404167,0.003,16.741667,0.043,13,6,0.341667,52,166.5
2023/3/29,0.2,0.004,6.495833,0.041,16,4.9,0.086364,44,125
2023/3/30,0.266667,0.004,12.504348,0.025471,16,3,0.031818,40,119.5
2023/3/31,0.445833,0.004,18.091667,0.026294,16,6.8,0.145455,53,130.5
2023/4/1,0.4375,0.004,15.679167,0.029647,16,7.7,0.170833,55,153
2023/4/2,0.379167,0.004,11.066667,0.041412,16,9.8,0.195833,59,155.5
2023/4/3,0.2,0.004,3.916667,0.042529,16,3.5,0.025,43,147
2023/4/4,0.2,0.004,4.416667,0.034412,17,2.6,0.0375,41,133
2023/4/5,0.3625,0.004,17.1875,0.031118,17,6.2,0.154167,52,150
2023/4/6,0.370833,0.004,18.466667,0.036588,17,6.15,0.133333,58,169.5
2023/4/7,0.395833,0.004,19.391667,0.035176,17,8.2,0.254167,58,175
2023/4/8,0.3125,0.004,12.3375,0.026647,17,8.3,0.158333,55,166.5
2023/4/9,0.304167,0.004,14.966667,0.026294,17,13.1,0.070833,66,175
2023/4/10,0.466667,0.003,20.745833,0.032706,16,22,0.141667,80,180.5
2023/4/11,0.345833,0.003,17.25,0.037235,16,30.6,0.075,91,164
2023/4/12,0.275,0.003,12.3875,0.027824,16,10.75,0.008333,55,150
2023/4/13,0.229167,0.003,11.333333,0.032647,16,9.8,0.045833,56,139
2023/4/14,0.233333,0.003,11.220833,0.032706,16,9.6,0.0625,58,150
2023/4/15,0.3625,0.003,12.8125,0.032647,16,10.7,0.15,60,161.5
2023/4/16,0.329167,0.003,10.333333,0.037765,23,12,0.066667,60,147
2023/4/17,0.245833,0.003,10.583333,0.042118,23,16.7,0.058333,68,161
2023/4/18,0.225,0.003,9.695833,0.032765,23,10.9,0.154167,55,161
2023/4/19,0.316667,0.003,17.625,0.027529,23,10.3,0.2375,53,164
2023/4/20,0.441667,0.003,23.029167,0.036118,23,12.2,0.233333,84,200
2023/4/21,0.4875,0.003,23.7625,0.035588,23,10.6,0.2125,93,236.5
2023/4/22,0.491667,0.005,21.5125,0.048235,25,13.3,0.366667,126,233.5
2023/4/23,0.266667,0.005,9.9125,0.04,25,14.7,0.191667,63,194.5
2023/4/24,0.225,0.005,9.320833,0.037059,25,14.65,0.045833,67,183.5
2023/4/25,0.2375,0.005,9.5375,0.042882,25,12.7,0.058333,61,178
2023/4/26,0.283333,0.005,11.241667,0.036824,25,16.8,0.025,68,180.5
2023/4/27,0.370833,0.005,17.383333,0.040353,25,24.1,0.120833,82,175
2023/4/28,0.341667,0.0045,16.275,0.040529,22,24.9,0.104167,80,169.5
2023/4/29,0.316667,0.0045,12.858333,0.037118,22,21.5,0.045833,75,183
2023/4/30,0.275,0.0045,9.183333,0.040412,22,18.05,0.0375,69,169
2023/5/1,0.2,0.0045,8.741667,0.035882,22,4.9,0.091667,38,163.5
2023/5/2,0.2,0.0045,5.7,0.030714,22,3.3,0.079167,35,150
2023/5/3,0.266667,0.0045,10.85,0.035941,22,4.1,0.070833,38,144.5
2023/5/4,0.2,0.0025,6.791667,0.030882,11,2.5,0.045833,33,150
2023/5/5,0.233333,0.0025,10.147826,0.021588,11,4.7,0.05,34,163.5
2023/5/6,0.3375,0.0025,10.4875,0.025706,11,4.75,0.116667,36,158.5
2023/5/7,0.291667,0.0025,8.495833,0.026882,11,5.2,0.091667,41,175
2023/5/8,0.266667,0.0025,10.725,0.028294,11,7.2,0.120833,52,183
2023/5/9,0.229167,0.0025,11.308333,0.032529,11,7.8,0.095833,53,164
2023/5/10,0.208333,0.005,10.75,0.027235,25,7.6,0.1375,51,169.5
2023/5/11,0.241667,0.005,12.120833,0.029,25,8.7,0.070833,53,172.5
2023/5/12,0.366667,0.005,14.654167,0.031882,25,12,0.119048,63,180.5
2023/5/13,0.375,0.005,13.283333,0.042118,25,18.5,0.141667,72,188.5
2023/5/14,0.229167,0.005,6.525,0.045529,25,12.7,0.029167,64,203
2023/5/15,0.283333,0.005,11.370833,0.041824,25,17.9,0.045833,74,189
2023/5/16,0.270833,0.005,8.6,0.033529,23,8,0.0125,57,186
2023/5/17,0.254167,0.005,10.8625,0.032412,23,12,0.033333,62,183
2023/5/18,0.2625,0.005,12.979167,0.036941,23,13.899999999999999,0.070833,65,194.5
2023/5/19,0.25,0.005,11.266667,0.037765,23,17.6,0.033333,68,180.5
2023/5/20,0.245833,0.005,8.058333,0.041941,23,13.1,0.016667,67,200
2023/5/21,0.245833,0.005,7.675,0.040941,23,12.2,0.054167,66,197
2023/5/22,0.241667,0.004,10.758333,0.034294,13,12.7,0.008333,61,183.5
2023/5/23,0.233333,0.004,12.35,0.027235,13,6.8,0.033333,50,175
2023/5/24,0.229167,0.004,10.175,0.036059,13,5.95,0.1,49,175
2023/5/25,0.2,0.004,6.983333,0.035059,13,5.8,0.0375,43,177.5
2023/5/26,0.233333,0.004,8.470833,0.034765,13,5,0.045833,41,175
2023/5/27,0.241667,0.004,7.170833,0.037118,13,5.7,0.016667,45,180.5
2023/5/28,0.2,0.0015,4.616667,0.037,9,7.4,0.0125,51,175
2023/5/29,0.2,0.0015,4.991667,0.037353,9,5.6,0.045833,42,192
2023/5/30,0.2,0.0015,3.845833,0.033824,9,4.9,0.004167,36,183.5
2023/5/31,0.2,0.0015,7.975,0.024706,9,4.1,0.075,31,183.5
2023/6/1,0.225,0.0015,10.625,0.029,9,7.1,0.0625,45,177.5
2023/6/2,0.225,0.0015,8.254167,0.029824,9,8.5,0.05,54,189
2023/6/3,0.325,0.0045,10.329167,0.042118,16,11.9,0.1,60,186
2023/6/4,0.225,0.0045,6.475,0.046765,16,14.1,0.004167,65,194.5
2023/6/5,0.233333,0.0045,10.1125,0.041647,16,8.35,0.0625,53,178
2023/6/6,0.2,0.0045,6.395833,0.034588,16,5.5,0.020833,44,180.5
2023/6/7,0.225,0.0045,11.3625,0.022941,16,3.6,0.090909,38,186.5
2023/6/8,0.2625,0.0045,9.6125,0.032235,16,5.6,0.022727,39,183
2023/6/9,0.19375,0.001,8.936842,0.028846,6,6.7,0.020833,52,181
2023/6/10,0.208333,0.001,8.883333,0.033706,6,7.2,0.020833,53,183.5
2023/6/11,0.2,0.001,4.575,0.032824,6,3.4,0.0375,32,186.5
2023/6/12,0.2,0.001,5.129167,0.033588,6,4.3,0.008333,36,197.5
2023/6/13,0.2,0.001,5.975,0.029471,6,4.2,0.020833,37,189
2023/6/14,0.270833,0.001,11.943478,0.029118,6,9,0.0125,55,175
2023/6/15,0.2,0.003,9.930435,0.032529,15,5.1,0.066667,38,194.5
2023/6/16,0.233333,0.003,8.708333,0.034118,15,7.2,0.008333,54,202.5
2023/6/17,0.233333,0.003,7.283333,0.033941,15,9.25,0.045833,58,216.5
2023/6/18,0.2,0.003,6.816667,0.032353,15,10.2,0.083333,60,197
2023/6/19,0.2,0.003,7.433333,0.025706,15,7.4,0.029167,53,197.5
2023/6/20,0.308333,0.003,12.270833,0.027765,15,10,0.129167,58,200
2023/6/21,0.341667,0.0035,14.0625,0.033882,18,10.9,0.345833,60,208.5
2023/6/22,0.245833,0.0035,11.995833,0.027118,18,11,0.154167,59,194.5
2023/6/23,0.2,0.0035,9.333333,0.027941,18,7.8999999999999995,0.125,54,194.5
2023/6/24,0.320833,0.0035,12.4875,0.030765,18,8.3,0.254167,55,200
2023/6/25,0.25,0.0035,9.516667,0.032588,18,10,0.154167,57,200
2023/6/26,0.275,0.0035,10.920833,0.029941,18,9,0.216667,55,194.5
2023/6/27,0.2875,0.005,11.325,0.031824,22,10,0.220833,59,203
2023/6/28,0.2,0.005,8.325,0.030647,22,10.2,0.1,56,202.5
2023/6/29,0.233333,0.005,11.025,0.033176,22,11.45,0.079167,62,208.5
2023/6/30,0.341667,0.005,15.445455,0.029824,22,13.7,0.1375,69,200
2023/7/1,0.316667,0.005,12.5,0.037941,22,16.1,0.120833,74,216.5
2023/7/2,0.304167,0.005,9.270833,0.036529,22,12.5,0.075,66,214
2023/7/3,0.320833,0.005,12.625,0.031235,33,13.1,0.120833,70,211.5
2023/7/4,0.220833,0.005,8.583333,0.038118,33,25.2,0.229167,93,206
2023/7/5,0.241667,0.005,10.675,0.035765,33,24.1,0.125,91,211
2023/7/6,0.241667,0.005,11.817391,0.032294,33,12.2,0.195455,67,203
